farm_id,cycle_id,split,actual_harvest_health,severe_event,forecast_harvest_health,phri_day60_raw
FARM_01,FARM_01_C043,train,0.7382405604675417,1,0.7594308268688794,0.7346855876651961
FARM_01,FARM_01_C044,train,0.7608353758989914,1,0.7873521284628302,0.5075450426748387
FARM_01,FARM_01_C045,train,0.7516485301028338,1,0.7844014898732018,0.5300712321603196
FARM_01,FARM_01_C046,train,0.7481557547120586,1,0.7923757578874231,0.4680575925497123
FARM_01,FARM_01_C047,train,0.727186078072398,1,0.7674343802520989,0.6648628134022974
FARM_01,FARM_01_C048,train,0.7427886190470039,1,0.7487501890115872,0.8259199928925705
FARM_01,FARM_01_C049,train,0.7437165988645049,1,0.761269394400344,0.7184752010645707
FARM_01,FARM_01_C050,train,0.7373536127540221,1,0.7563236332817141,0.7619956036135966
FARM_01,FARM_01_C051,train,0.789051986964694,0,0.7952591340664823,0.44428364803039455
FARM_01,FARM_01_C052,train,0.7478440388879835,1,0.7789687795381813,0.5714920997251967
FARM_01,FARM_01_C053,train,0.7781656271615558,1,0.7905476132885816,0.48266436257752043
FARM_01,FARM_01_C054,train,0.7527291863300666,1,0.7763342747734632,0.5919734595473446
FARM_01,FARM_01_C055,train,0.7634459980178183,1,0.7793211898062932,0.5687802743887528
FARM_01,FARM_01_C056,train,0.7661283659738103,1,0.7720509403032375,0.6262822882907664
FARM_01,FARM_01_C057,train,0.7954355586380176,0,0.7965265415393019,0.43350590994509985
FARM_01,FARM_01_C058,train,0.7660295247024921,1,0.8167827579209519,0.23660428459510835
FARM_01,FARM_01_C059,train,0.7795140464635597,1,0.7912421575520001,0.47715260891560657
FARM_01,FARM_01_C060,train,0.7923285468584069,0,0.7938548081798659,0.4559852825552024
FARM_01,FARM_01_C061,train,0.7842465074772604,1,0.7957694262397603,0.4399697579640653
FARM_01,FARM_01_C062,train,0.7571282705982392,1,0.753801594467737,0.783856371001399
FARM_01,FARM_01_C063,train,0.740352518010885,1,0.7877720884627495,0.5043120250632764
FARM_01,FARM_01_C064,train,0.694417065405762,1,0.7680524211613972,0.6596046032773181
FARM_01,FARM_01_C065,train,0.7703075348033821,1,0.7880504208231202,0.5021641459526491
FARM_01,FARM_01_C066,train,0.7678713360709067,1,0.7390452014359066,0.895542855816267
FARM_01,FARM_01_C067,train,0.7499610524284432,1,0.7512058132257595,0.8058289031149056
FARM_01,FARM_01_C068,train,0.7398186532529469,1,0.765715620906002,0.6796192013745175
FARM_01,FARM_01_C069,train,0.7727074868640613,1,0.7566797819221762,0.7588802556387504
FARM_01,FARM_01_C070,train,0.7211727633307843,1,0.7877314375074884,0.5046253719195897
FARM_01,FARM_01_C071,train,0.7120039885810514,1,0.7864355374261431,0.514572850367714
FARM_01,FARM_01_C072,train,0.7626918424514448,1,0.7488702573173978,0.8249561940357928
FARM_01,FARM_01_C073,train,0.7889070544184242,0,0.7557391655515165,0.7670953214688703
FARM_01,FARM_01_C074,train,0.7577416378038153,1,0.7778756383440137,0.579942612310905
FARM_01,FARM_01_C075,train,0.7626925619837487,1,0.7612455375774684,0.7186853527399725
FARM_01,FARM_01_C076,train,0.7654803359712027,1,0.8333482909987654,0.09307402246572302
FARM_01,FARM_01_C077,train,0.7909020097864711,0,0.7735590590997373,0.6140429186461267
FARM_01,FARM_01_C078,train,0.7666624871205835,1,0.7916399082734914,0.47397594223489636
FARM_01,FARM_01_C079,train,0.7355573695319213,1,0.7821519358434115,0.5471586163451487
FARM_01,FARM_01_C080,train,0.7924855438058642,0,0.8054927314265904,0.3509334011567809
FARM_02,FARM_02_C001,train,0.7528434524141489,1,0.7806382526642012,0.5586901765447936
FARM_02,FARM_02_C002,train,0.7904194461329055,0,0.769442278559946,0.6478813825039029
FARM_02,FARM_02_C003,train,0.7594194623698013,1,0.7884220638508337,0.4992892400067298
FARM_02,FARM_02_C004,train,0.709699148783969,1,0.7975176519815647,0.42492671151653677
FARM_02,FARM_02_C005,train,0.7146564627037504,1,0.7839621245680223,0.5334089919878982
FARM_02,FARM_02_C006,train,0.7705108830537417,1,0.7718131412430843,0.6282287261557964
FARM_02,FARM_02_C007,train,0.7646419247968432,1,0.7790834029282317,0.5706094429704074
FARM_02,FARM_02_C008,train,0.7539651950135385,1,0.7676429894261589,0.6630850031003642
FARM_02,FARM_02_C009,train,0.7841048085775635,1,0.7970700750079062,0.42881774240535253
FARM_02,FARM_02_C010,train,0.7519977965547928,1,0.7646713541985873,0.6886700855056812
FARM_02,FARM_02_C011,train,0.8253504585062656,0,0.8218136353258201,0.1871727543176269
FARM_02,FARM_02_C012,train,0.75411817391892,1,0.8139038426189555,0.26591646698430893
FARM_02,FARM_02_C013,train,0.8072376924058444,0,0.7886414880033399,0.49758788574161156
FARM_02,FARM_02_C014,train,0.819477185339158,0,0.7370861559001427,0.9072770094940881
FARM_02,FARM_02_C015,train,0.7612166902699606,1,0.782695832102839,0.5430253660433624
FARM_02,FARM_02_C016,train,0.7822701485004616,1,0.7581900627167973,0.7456188030409794
FARM_02,FARM_02_C017,train,0.7848665576131091,1,0.7781565282129984,0.5777652397134145
FARM_02,FARM_02_C018,train,0.7726101066818511,1,0.8241402498048344,0.1656399546933411
FARM_02,FARM_02_C019,train,0.7638264748924224,1,0.8247630294456127,0.1600611596970704
FARM_02,FARM_02_C020,train,0.78420112971364,1,0.7860022461264985,0.5178836007424157
FARM_02,FARM_02_C021,train,0.771160146407996,1,0.7756485549328327,0.5973749188942739
FARM_02,FARM_02_C022,train,0.7522383246596153,1,0.7722733476265313,0.6244659347543015
FARM_02,FARM_02_C023,train,0.748911729464119,1,0.7937238296168729,0.45706442390091795
FARM_02,FARM_02_C024,train,0.7505832738032536,1,0.8041095751785333,0.3643698421511616
FARM_02,FARM_02_C025,train,0.7911540341899391,0,0.765290030786849,0.6833007734375183
FARM_02,FARM_02_C026,train,0.7415767072708539,1,0.7815150024199028,0.5520045792763287
FARM_02,FARM_02_C027,train,0.7596671887641044,1,0.7637486573682586,0.6967124867511939
FARM_02,FARM_02_C028,train,0.7636904847327087,1,0.7865187502963595,0.5139362605431337
FARM_02,FARM_02_C029,train,0.7549711812644112,1,0.7565903785424755,0.7596628070447389
FARM_02,FARM_02_C030,train,0.7903216495501697,0,0.7570068105038059,0.7560150477182452
FARM_02,FARM_02_C031,train,0.7616497901096683,1,0.7929567015310459,0.46334497983587547
FARM_02,FARM_02_C032,train,0.7807823777613563,1,0.7671933294989455,0.6669208129159852
FARM_02,FARM_02_C033,train,0.8523185194848981,0,0.7890334388887199,0.49454100962520564
FARM_02,FARM_02_C034,train,0.8483784047719595,0,0.758633719261901,0.7417119461424153
FARM_02,FARM_02_C035,train,0.7966807339053836,0,0.8136888182818416,0.26811793885155394
FARM_02,FARM_02_C036,train,0.7872644020308521,0,0.8254508751725355,0.15399872870892334
FARM_02,FARM_02_C037,train,0.8235182721843524,0,0.7928331584772549,0.464350233543933
FARM_02,FARM_02_C038,train,0.7757900171470868,1,0.7752483912273841,0.6005421367025479
FARM_02,FARM_02_C039,train,0.7526474999034047,1,0.7920709384763429,0.47051592672753384
FARM_02,FARM_02_C040,train,0.7434944487464594,1,0.7849914291338049,0.5255858318036655
FARM_02,FARM_02_C041,train,0.737634820191211,1,0.7728410241331337,0.6198477488298799
FARM_02,FARM_02_C042,train,0.7294154143371447,1,0.785319679566283,0.5230873835940137
FARM_02,FARM_02_C043,train,0.7669347673388616,1,0.7646780065750786,0.6886122471550922
FARM_02,FARM_02_C044,train,0.6887145586239841,1,0.7781077484198565,0.5781430570991061
FARM_02,FARM_02_C045,train,0.7743190125506155,1,0.7638419317080999,0.69589776972605
FARM_02,FARM_02_C046,train,0.773243602807318,1,0.8028554691894668,0.37634898627196073
FARM_02,FARM_02_C047,train,0.718318083282502,1,0.7739160333473181,0.6111720177600406
FARM_02,FARM_02_C048,train,0.7532065759302797,1,0.8079952219620101,0.32610380191800825
FARM_02,FARM_02_C049,train,0.7887554962231629,0,0.7976953029446963,0.4233745760379486
FARM_02,FARM_02_C050,train,0.8087125105098103,0,0.8014475843309808,0.3895489658441999
FARM_02,FARM_02_C051,train,0.7850155622633102,1,0.783311415247514,0.5383503080298074
FARM_02,FARM_02_C052,train,0.7654947636352804,1,0.7496563521219103,0.8185968086500726
FARM_02,FARM_02_C053,train,0.7568600511119106,1,0.776517657615143,0.5905342979338695
FARM_02,FARM_02_C054,train,0.783409288669193,1,0.7675289911496495,0.6640561469436543
FARM_02,FARM_02_C055,train,0.7836309870999421,1,0.7943808795066755,0.45163027458810145
FARM_02,FARM_02_C056,train,0.7865372578195103,0,0.7932207336119866,0.4611908890798964
FARM_02,FARM_02_C057,train,0.8077236284122262,0,0.8185383355995078,0.21900848696222416
FARM_02,FARM_02_C058,train,0.7805300658643941,1,0.8136796593358666,0.26821172718875624
FARM_02,FARM_02_C059,train,0.8132724803197735,0,0.7930518065322991,0.462569970592765
FARM_02,FARM_02_C060,train,0.7676179030902858,1,0.816273987285093,0.2417521277975383
FARM_02,FARM_02_C061,train,0.7593767491691679,1,0.7828443583074456,0.541897185523574
FARM_02,FARM_02_C062,train,0.7773014675389003,1,0.7795982603117696,0.5666520310345479
FARM_02,FARM_02_C063,train,0.7817470055749833,1,0.7709380188608349,0.6354308297351079
FARM_02,FARM_02_C064,train,0.7271552096870397,1,0.7972898305439282,0.426910755789044
FARM_02,FARM_02_C065,train,0.7405474786346767,1,0.769808468503541,0.644816996050748
FARM_02,FARM_02_C066,train,0.7572920206108462,1,0.7818713347854086,0.549292595109662
FARM_02,FARM_02_C067,train,0.715546796045808,1,0.7740229448633993,0.6103141150710573
FARM_02,FARM_02_C068,train,0.7780865050416004,1,0.7895825487858499,0.49025442894994437
FARM_02,FARM_02_C069,train,0.7209785912546356,1,0.7821648816284449,0.5470601933251704
FARM_02,FARM_02_C070,train,0.7794618461936936,1,0.7747472561261027,0.6045248044841676
FARM_02,FARM_02_C071,train,0.7747162099902218,1,0.7869563918684043,0.5105837274553865
FARM_02,FARM_02_C072,train,0.8098797190898992,0,0.8048366716875724,0.3573346586390413
FARM_02,FARM_02_C073,train,0.8062992735292926,0,0.8077830100036119,0.328231930456658
FARM_02,FARM_02_C074,train,0.802130870387666,0,0.7976552868865326,0.42372458051947265
FARM_02,FARM_02_C075,train,0.7755795591652104,1,0.7827274108487488,0.542785484509877
FARM_02,FARM_02_C076,train,0.7448844275051959,1,0.7710685177814407,0.6343529565579538
FARM_02,FARM_02_C077,train,0.7496329777188657,1,0.8360613664090419,0.07623401276570257
FARM_02,FARM_02_C078,train,0.8234373914117457,0,0.7940325711091833,0.45451742463915695
FARM_02,FARM_02_C079,train,0.7871581463702546,0,0.7668965968945795,0.6694595631793493
FARM_02,FARM_02_C080,train,0.7809317842407772,1,0.7983230481614496,0.4178545350967368
FARM_03,FARM_03_C001,train,0.7468167846359227,1,0.7933007809513897,0.4605362752226398
FARM_03,FARM_03_C002,train,0.7788156184391222,1,0.7818524952880253,0.5494359178656818
FARM_03,FARM_03_C003,train,0.8168959178827899,0,0.784695616396466,0.5278356122832568
FARM_03,FARM_03_C004,train,0.769028783666869,1,0.8003303965277447,0.3998284545394305
FARM_03,FARM_03_C005,train,0.7882056554267445,0,0.785622471957681,0.5207805067263584
FARM_03,FARM_03_C006,train,0.7418733209418181,1,0.8464739995008638,0.031003856396113142
FARM_03,FARM_03_C007,train,0.8059886457818275,0,0.825221806082211,0.15600582402974247
FARM_03,FARM_03_C008,train,0.842649425427642,0,0.8180780180695415,0.22359347700386648
FARM_03,FARM_03_C009,train,0.8097516374075822,0,0.7860155868594015,0.5177817590065821
FARM_03,FARM_03_C010,train,0.8349918258454407,0,0.8071672439850365,0.3343851366115995
FARM_03,FARM_03_C011,train,0.8054849770994857,0,0.8482984123481623,0.025892221042292135
FARM_03,FARM_03_C012,train,0.8042342558012959,0,0.8200153856072225,0.204464234846258
FARM_03,FARM_03_C013,train,0.8116916950041646,0,0.8502166621499424,0.02126538065352351
FARM_03,FARM_03_C014,train,0.8268055263791789,0,0.7979265236162675,0.4213477920787134
FARM_03,FARM_03_C015,train,0.7854522015726857,1,0.773118523624883,0.6175995392880174
FARM_03,FARM_03_C016,train,0.8050985169080402,0,0.7999686893515677,0.4031188808601341
FARM_03,FARM_03_C017,train,0.7776432253279488,1,0.7607814121600405,0.7227753607322923
FARM_03,FARM_03_C018,train,0.7846980091340338,1,0.8408115830230022,0.051941890444471436
FARM_03,FARM_03_C019,train,0.8024611955922235,0,0.8552710394556825,0.012200220723380848
FARM_03,FARM_03_C020,train,0.8178234787473995,0,0.8070277383334488,0.3357744374833736
FARM_03,FARM_03_C021,train,0.738043660972753,1,0.789382924215557,0.49181531542507284
FARM_03,FARM_03_C022,train,0.7865425554874479,0,0.820283602606827,0.20185393440504557
FARM_03,FARM_03_C023,train,0.7075400957177049,1,0.7865551886103485,0.5136574197514056
FARM_03,FARM_03_C024,train,0.8178789275981136,0,0.7969244540600164,0.43007773935991467
FARM_03,FARM_03_C025,train,0.7491936957433516,1,0.8322977917645736,0.10017741526654958
FARM_03,FARM_03_C026,train,0.7555410617215107,1,0.7928955330342955,0.4638429104301204
FARM_03,FARM_03_C027,train,0.7856404234601164,1,0.7925180081129736,0.46690702227868036
FARM_03,FARM_03_C028,train,0.808320325629851,0,0.8143752848878711,0.26109309850705326
FARM_03,FARM_03_C029,train,0.7576181324669484,1,0.815885883990924,0.24569063827287652
FARM_03,FARM_03_C030,train,0.7900974404355933,0,0.794221256800169,0.45295522463028476
FARM_03,FARM_03_C031,train,0.8087554343655021,0,0.8033429326090942,0.371716798925141
FARM_03,FARM_03_C032,train,0.8330108959767707,0,0.8598942194841483,0.006998357142540472
FARM_03,FARM_03_C033,train,0.7675463399343401,1,0.8552390800443365,0.012245236526941126
FARM_03,FARM_03_C034,train,0.7765662726490034,1,0.800268480085328,0.4003930197984405
FARM_03,FARM_03_C035,train,0.7970619870107091,0,0.8376476307320824,0.06739567933746184
FARM_03,FARM_03_C036,train,0.8324589484955089,0,0.8354323350550661,0.07994436080884908
FARM_03,FARM_03_C037,train,0.765645847924914,1,0.7817686131385968,0.5500741362287401
FARM_03,FARM_03_C038,train,0.8105298515839785,0,0.825540178256572,0.1532195127458142
FARM_03,FARM_03_C039,train,0.859972765226297,0,0.8514371284027303,0.01868717062136854
FARM_03,FARM_03_C040,train,0.8359604410886827,0,0.8097434781501021,0.3084452192403954
FARM_03,FARM_03_C041,train,0.8206606496952992,0,0.8034204785602219,0.3709770562060921
FARM_03,FARM_03_C042,train,0.7531088115861384,1,0.7906185751002192,0.48210320169592047
FARM_03,FARM_03_C043,train,0.7812455539284124,1,0.7679715807547562,0.6602908501292624
FARM_03,FARM_03_C044,train,0.7655245758614277,1,0.763915282637782,0.6952573342937547
FARM_03,FARM_03_C045,train,0.7612211624990071,1,0.7875938619516162,0.5056851877907143
FARM_03,FARM_03_C046,train,0.7922649888657032,0,0.8006361314819901,0.39703276053472736
FARM_03,FARM_03_C047,train,0.7789879844581935,1,0.7793557694866594,0.56851448022279
FARM_03,FARM_03_C048,train,0.8568124613122506,0,0.7993866585422876,0.4083745740696728
FARM_03,FARM_03_C049,train,0.8052334396715379,0,0.7539876073725489,0.7822586177321238
FARM_03,FARM_03_C050,train,0.7640698281574145,1,0.8025043558113002,0.37966605058939834
FARM_03,FARM_03_C051,train,0.8605680878818438,0,0.7869748768160941,0.5104419478669358
FARM_03,FARM_03_C052,train,0.8319366518537876,0,0.7963737160852437,0.4348168425521089
FARM_03,FARM_03_C053,train,0.8235261263588516,0,0.8076675445570349,0.3293882720241672
FARM_03,FARM_03_C054,train,0.7780828870748029,1,0.7670988243145413,0.667728733474533
FARM_03,FARM_03_C055,train,0.8208568573397437,0,0.7813147618002299,0.5535297616059508
FARM_03,FARM_03_C056,train,0.8091972810616669,0,0.8361844204082132,0.07552186451004039
FARM_03,FARM_03_C057,train,0.8062608626186383,0,0.8141827175927298,0.2630626265867754
FARM_03,FARM_03_C058,train,0.8265780037384254,0,0.804607420373398,0.35955969861317655
FARM_03,FARM_03_C059,train,0.8075689258351757,0,0.8283348303153208,0.12981095086617025
FARM_03,FARM_03_C060,train,0.7720638530186479,1,0.8338040097982632,0.09009327190636086
FARM_03,FARM_03_C061,train,0.7861157395888962,1,0.8246854851706141,0.1607512185275387
FARM_03,FARM_03_C062,train,0.8426038506286146,0,0.8164584360635668,0.239883730208208
FARM_03,FARM_03_C063,train,0.8147674555664932,0,0.8143163726614739,0.2616955322554596
FARM_03,FARM_03_C064,train,0.7555220250879631,1,0.8055032446005997,0.3508304255352642
FARM_03,FARM_03_C065,train,0.7628094862638086,1,0.8135812526105541,0.26921949559324837
FARM_03,FARM_03_C066,train,0.7235599323417112,1,0.7993730189282184,0.40849716109656337
FARM_03,FARM_03_C067,train,0.7423146269071821,1,0.7640806749750872,0.693814127932762
FARM_03,FARM_03_C068,train,0.7783652484926541,1,0.823703529957722,0.1696009677656071
FARM_03,FARM_03_C069,train,0.8338991026681372,0,0.7993723204859101,0.4085034376856448
FARM_03,FARM_03_C070,train,0.7807413094811314,1,0.8047964532782053,0.3577254556061688
FARM_03,FARM_03_C071,train,0.7878719315074794,0,0.805864281852122,0.3472867231103117
FARM_03,FARM_03_C072,train,0.7971069131190874,0,0.7712094506521892,0.6331904319933137
FARM_03,FARM_03_C073,train,0.7725521326083672,1,0.7674943267525918,0.6643516291227566
FARM_03,FARM_03_C074,train,0.8473839657964458,0,0.7883994760230075,0.4994642088932854
FARM_03,FARM_03_C075,train,0.7617287075150796,1,0.7903912688810959,0.4838991905759714
FARM_03,FARM_03_C076,train,0.7684756507614336,1,0.8163109627030122,0.2413773969529361
FARM_03,FARM_03_C077,train,0.8146452708999321,0,0.8229391559968595,0.1766265000613491
FARM_03,FARM_03_C078,train,0.8482517353968142,0,0.8439275077655749,0.03941676352370364
FARM_03,FARM_03_C079,train,0.8540994332168637,0,0.7973034381813932,0.4267924523308003
FARM_03,FARM_03_C080,train,0.8197418165294037,0,0.8348756505756306,0.08332570151256787
FARM_04,FARM_04_C001,train,0.8417473788882452,0,0.7950954590733278,0.44566018371401905
FARM_04,FARM_04_C002,train,0.7663348859936212,1,0.8081845094348902,0.32420247843001054
FARM_04,FARM_04_C003,train,0.796630515831338,0,0.8270430161355292,0.1403899913630723
FARM_04,FARM_04_C004,train,0.8118291419632526,0,0.7603984341395127,0.7261520091678202
FARM_04,FARM_04_C005,train,0.8189300031628652,0,0.8334561698090559,0.0923628839444031
FARM_04,FARM_04_C006,train,0.7852456276022777,1,0.806433631035659,0.3416701340017407
FARM_04,FARM_04_C007,train,0.783534321774856,1,0.8165322313821373,0.23913686671490467
FARM_04,FARM_04_C008,train,0.7499801637101804,1,0.7963816462081608,0.4347488957657786
FARM_04,FARM_04_C009,train,0.7917848206741096,0,0.8037773998611483,0.3675623018424057
FARM_04,FARM_04_C010,train,0.8137650590451405,0,0.8150773042185049,0.25392297073177117
FARM_04,FARM_04_C011,train,0.8152419858712079,0,0.8352464557431549,0.08106319527853525
FARM_04,FARM_04_C012,train,0.8022399625454435,0,0.8488535283596396,0.024477610648009376
FARM_04,FARM_04_C013,train,0.8270678705772208,0,0.7823237180454509,0.5458527989748945
FARM_04,FARM_04_C014,train,0.8262528355655159,0,0.7848599639678046,0.5265858665424077
FARM_04,FARM_04_C015,train,0.8178780072128046,0,0.8097403636583252,0.3084768520420898
FARM_04,FARM_04_C016,train,0.8140172900356621,0,0.8327150163691778,0.0973175178746509
FARM_04,FARM_04_C017,train,0.8483139306151375,0,0.8204507107841537,0.20023285451558415
FARM_04,FARM_04_C018,train,0.846311419237185,0,0.8055739905147677,0.3501371565971053
FARM_04,FARM_04_C019,train,0.8301481197447635,0,0.8270356215798731,0.14045177035952525
FARM_04,FARM_04_C020,train,0.7869490622885486,0,0.8504153731886572,0.020826991574523276
FARM_04,FARM_04_C021,train,0.8249667729342601,0,0.791708954639637,0.4734229336985385
FARM_04,FARM_04_C022,train,0.7647260129994762,1,0.774894006784086,0.6033566302846722
FARM_04,FARM_04_C023,train,0.7716629207421148,1,0.8058629540164752,0.34729978221417235
FARM_04,FARM_04_C024,train,0.7656669879746445,1,0.8250939978593771,0.15713084921616588
FARM_04,FARM_04_C025,train,0.762383029047381,1,0.8115082157315954,0.2904504640101492
FARM_04,FARM_04_C026,train,0.8066298609947506,0,0.8193366199770243,0.21111392397778964
FARM_04,FARM_04_C027,train,0.7717592006011854,1,0.7879038324238197,0.5032958977983046
FARM_04,FARM_04_C028,train,0.7766172316524081,1,0.8165209825593153,0.23925068838218225
FARM_04,FARM_04_C029,train,0.8029928882890858,0,0.8179871908894439,0.2245007671379516
FARM_04,FARM_04_C030,train,0.794317297268132,0,0.8264783711283326,0.14514635124912842
FARM_04,FARM_04_C031,train,0.8336082265955225,0,0.7775683432404837,0.5823297227503162
FARM_04,FARM_04_C032,train,0.8257678984462737,0,0.8349533879795366,0.08284800385996316
FARM_04,FARM_04_C033,train,0.829992715690693,0,0.8520593637468981,0.017474514743708553
FARM_04,FARM_04_C034,train,0.823232147422623,0,0.8455173176175926,0.03398286483581168
FARM_04,FARM_04_C035,train,0.8474906853641136,0,0.813302767580837,0.27207203995770013
FARM_04,FARM_04_C036,train,0.8072402119744573,0,0.8191171493144581,0.21327675634111545
FARM_04,FARM_04_C037,train,0.7980816838016102,0,0.8473008963729807,0.028596981303038983
FARM_04,FARM_04_C038,train,0.8173529462273657,0,0.7921232014598003,0.47009511610721016
FARM_04,FARM_04_C039,train,0.8181703777842915,0,0.8018601163887339,0.38570916178342524
FARM_04,FARM_04_C040,train,0.8067976223962625,0,0.8020406903478303,0.38402103267268706
FARM_04,FARM_04_C041,train,0.7852185382399438,1,0.8358194354270415,0.07764718860030476
FARM_04,FARM_04_C042,train,0.7828356070332001,1,0.8222483970732203,0.1830717874094171
FARM_04,FARM_04_C043,train,0.786561521000219,0,0.7779753416210817,0.5791692472889829
FARM_04,FARM_04_C044,train,0.7505123091363713,1,0.8230297954106686,0.17578742670807623
FARM_04,FARM_04_C045,train,0.8074786327358205,0,0.791926173866336,0.47168008306254355
FARM_04,FARM_04_C046,train,0.8307392511742017,0,0.8167060237007319,0.2373795013723171
FARM_04,FARM_04_C047,train,0.811026921725351,0,0.8141837768620068,0.2630517900353084
FARM_04,FARM_04_C048,train,0.8087470968012245,0,0.8238834406567563,0.16796441119651556
FARM_04,FARM_04_C049,train,0.8267552260971763,0,0.7940000052329,0.45478661613683635
FARM_04,FARM_04_C050,train,0.7785673105582327,1,0.791849067628558,0.47229928301086305
FARM_04,FARM_04_C051,train,0.805180441246556,0,0.7937946756562606,0.45648096999211685
FARM_04,FARM_04_C052,train,0.8527419384204229,0,0.8101737807890766,0.3040698594929551
FARM_04,FARM_04_C053,train,0.8230323998108298,0,0.8480818292109962,0.026461482081383103
FARM_04,FARM_04_C054,train,0.8273199412121276,0,0.8277070883803261,0.13489813992583377
FARM_04,FARM_04_C055,train,0.8033752614721943,0,0.7831105888833324,0.5398752963602766
FARM_04,FARM_04_C056,train,0.7767380138101632,1,0.7803518661274346,0.5608788329333576
FARM_04,FARM_04_C057,train,0.8255140353982484,0,0.8715150217339533,0.001410086963488602
FARM_04,FARM_04_C058,train,0.820866514039601,0,0.8649101630267733,0.003634513790712762
FARM_04,FARM_04_C059,train,0.775287892142147,1,0.8024200853783306,0.38045972224103036
FARM_04,FARM_04_C060,train,0.793463286450558,0,0.8477568256894862,0.02733430889488528
FARM_04,FARM_04_C061,train,0.8035130996390503,0,0.8441290323833922,0.038693523683152195
FARM_04,FARM_04_C062,train,0.8515865327769556,0,0.8384644223612115,0.06313179568145662
FARM_04,FARM_04_C063,train,0.8105525192319456,0,0.8251097550857052,0.15699194817964832
FARM_04,FARM_04_C064,train,0.7851091610747287,1,0.8230467911991773,0.17563026819230154
